Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
35,NJN,2006-01-16,33,37,22,,IND,W 97-92,240,22,8,0,9,19,19,5,3,13,31,240,33,73,0.452,27,62,0.435,6,11,0.545,25,35,0.714,97,33,68,0.485,25,50,0.5,8,18,0.444,18,28,0.643,92,240,7,30,37,5,29,34
36,NJN,2006-01-18,37,47,29,@,PHI,W 101-90,240,29,9,1,6,20,18,2,3,12,20,240,37,82,0.451,31,60,0.517,6,22,0.273,21,29,0.724,101,35,71,0.493,30,60,0.5,5,11,0.455,15,23,0.652,90,240,15,32,47,6,36,42
37,NJN,2006-01-20,34,38,23,@,BOS,L 96-99,240,23,7,5,10,25,22,5,7,16,19,240,34,81,0.42,25,57,0.439,9,24,0.375,19,23,0.826,96,36,71,0.507,29,56,0.518,7,15,0.467,20,34,0.588,99,240,10,28,38,11,35,46
38,NJN,2006-01-21,35,49,22,,BOS,W 103-83,240,22,7,4,14,28,21,10,6,15,24,240,35,75,0.467,31,58,0.534,4,17,0.235,29,37,0.784,103,31,74,0.419,27,62,0.435,4,12,0.333,17,27,0.63,83,240,14,35,49,7,26,33
39,NJN,2006-01-23,25,43,17,@,UTA,L 78-89,240,17,7,2,12,24,21,6,4,10,23,240,25,75,0.333,23,54,0.426,2,21,0.095,26,33,0.788,78,31,72,0.431,27,61,0.443,4,11,0.364,23,28,0.821,89,240,10,33,43,7,43,50
40,NJN,2006-01-25,29,37,20,@,LAC,L 77-90,240,20,8,0,14,19,24,6,6,17,24,240,29,76,0.382,27,68,0.397,2,8,0.25,17,26,0.654,77,36,75,0.48,32,62,0.516,4,13,0.308,14,20,0.7,90,240,6,31,37,7,42,49
41,NJN,2006-01-27,31,35,21,@,POR,L 83-88,240,21,11,4,17,18,18,13,3,20,21,240,31,73,0.425,25,57,0.439,6,16,0.375,15,23,0.652,83,32,62,0.516,28,54,0.519,4,8,0.5,20,29,0.69,88,240,12,23,35,5,31,36
42,NJN,2006-01-28,39,38,19,@,SEA,L 104-113,240,19,6,2,11,26,23,5,6,13,28,240,39,85,0.459,35,65,0.538,4,20,0.2,22,30,0.733,104,42,79,0.532,34,60,0.567,8,19,0.421,21,27,0.778,113,240,15,23,38,11,31,42
43,NJN,2006-01-31,35,46,24,,DET,W 91-84,240,24,10,3,15,21,19,5,4,14,19,240,35,79,0.443,28,65,0.431,7,14,0.5,14,15,0.933,91,30,82,0.366,22,55,0.4,8,27,0.296,16,19,0.842,84,240,10,36,46,12,28,40
44,NJN,2006-02-01,29,33,17,@,CLE,L 85-91,240,17,10,2,7,22,18,6,9,17,20,240,29,77,0.377,23,61,0.377,6,16,0.375,21,28,0.75,85,32,70,0.457,28,52,0.538,4,18,0.222,23,29,0.793,91,240,3,30,33,6,45,51
45,NJN,2006-02-04,42,41,31,,MIA,W 105-92,240,31,7,4,14,23,22,7,3,14,20,240,42,79,0.532,33,57,0.579,9,22,0.409,12,18,0.667,105,31,77,0.403,25,54,0.463,6,23,0.261,24,30,0.8,92,240,5,36,41,7,30,37
46,NJN,2006-02-06,36,39,32,,NOK,W 99-91,240,32,4,2,8,21,22,6,2,9,24,240,36,74,0.486,31,51,0.608,5,23,0.217,22,26,0.846,99,32,74,0.432,27,64,0.422,5,10,0.5,22,26,0.846,91,240,4,35,39,5,30,35
47,NJN,2006-02-08,34,34,31,,NYK,W 96-83,240,31,7,4,16,28,17,7,2,20,30,240,34,73,0.466,25,52,0.481,9,21,0.429,19,25,0.76,96,27,65,0.415,25,55,0.455,2,10,0.2,27,40,0.675,83,240,8,26,34,12,26,38
48,NJN,2006-02-10,31,37,18,,SAS,L 73-83,240,18,7,4,16,16,23,10,10,14,15,240,31,75,0.413,30,62,0.484,1,13,0.077,10,12,0.833,73,33,75,0.44,26,55,0.473,7,20,0.35,10,13,0.769,83,240,12,25,37,13,27,40
49,NJN,2006-02-12,36,28,32,,MIL,W 94-79,240,32,8,4,14,17,17,10,0,19,19,240,36,72,0.5,29,51,0.569,7,21,0.333,15,18,0.833,94,31,69,0.449,27,56,0.482,4,13,0.308,13,17,0.765,79,240,4,24,28,6,27,33
50,NJN,2006-02-14,28,45,20,@,DET,L 71-85,240,20,4,2,16,21,23,4,4,8,19,240,28,69,0.406,25,56,0.446,3,13,0.231,12,17,0.706,71,32,83,0.386,26,58,0.448,6,25,0.24,15,22,0.682,85,240,4,41,45,9,38,47
51,NJN,2006-02-15,36,48,25,@,CHA,W 95-94,240,25,9,1,14,21,19,5,5,14,21,240,36,85,0.424,31,66,0.47,5,19,0.263,18,24,0.75,95,35,75,0.467,30,64,0.469,5,11,0.455,19,22,0.864,94,240,18,30,48,8,26,34
52,NJN,2006-02-21,30,38,21,@,MIL,W 89-85,240,21,6,1,15,24,20,9,3,13,26,240,30,67,0.448,25,54,0.463,5,13,0.385,24,33,0.727,89,30,70,0.429,26,53,0.491,4,17,0.235,21,25,0.84,85,240,8,30,38,6,29,35
53,NJN,2006-02-22,33,41,20,,ORL,W 96-93,240,20,8,3,12,24,18,7,5,16,26,240,33,78,0.423,27,61,0.443,6,17,0.353,24,27,0.889,96,36,68,0.529,34,62,0.548,2,6,0.333,19,31,0.613,93,240,15,26,41,8,28,36
54,NJN,2006-02-24,32,38,21,@,NYK,W 94-90,240,21,4,2,12,35,12,6,3,14,25,240,32,72,0.444,25,55,0.455,7,17,0.412,23,28,0.821,94,30,72,0.417,27,59,0.458,3,13,0.231,27,42,0.643,90,240,2,36,38,12,31,43
55,NJN,2006-02-26,35,33,29,,IND,L 91-101,240,29,9,4,8,21,21,6,4,14,21,240,35,81,0.432,31,67,0.463,4,14,0.286,17,20,0.85,91,35,73,0.479,29,56,0.518,6,17,0.353,25,33,0.758,101,240,7,26,33,11,36,47
56,NJN,2006-02-27,37,38,28,@,ATL,L 102-104 (OT),265,28,11,4,7,24,24,3,7,15,22,265,37,87,0.425,32,67,0.478,5,20,0.25,23,28,0.821,102,38,80,0.475,32,67,0.478,6,13,0.462,22,30,0.733,104,265,13,25,38,15,33,48
57,NJN,2006-03-01,33,36,23,@,MIN,L 90-100,240,23,5,3,10,30,23,6,4,18,19,240,33,79,0.418,27,59,0.458,6,20,0.3,18,25,0.72,90,38,68,0.559,33,59,0.559,5,9,0.556,19,29,0.655,100,240,10,26,36,8,36,44
58,NJN,2006-03-04,38,49,27,,TOR,W 105-100 (OT),265,27,7,1,12,25,18,3,2,13,27,265,38,87,0.437,34,70,0.486,4,17,0.235,25,34,0.735,105,34,75,0.453,27,54,0.5,7,21,0.333,25,29,0.862,100,265,12,37,49,3,35,38
59,NJN,2006-03-06,33,44,21,,SAC,L 84-109,240,21,5,4,11,22,29,9,5,8,20,240,33,89,0.371,28,71,0.394,5,18,0.278,13,20,0.65,84,39,79,0.494,33,65,0.508,6,14,0.429,25,30,0.833,109,240,13,31,44,6,36,42
60,NJN,2006-03-07,34,47,21,@,CHI,L 87-95,240,21,2,7,13,20,24,8,3,7,23,240,34,81,0.42,31,67,0.463,3,14,0.214,16,21,0.762,87,35,83,0.422,25,62,0.403,10,21,0.476,15,23,0.652,95,240,11,36,47,11,34,45
61,NJN,2006-03-12,31,40,21,@,NOK,W 95-84,240,21,3,1,21,21,14,14,2,7,26,240,31,60,0.517,24,44,0.545,7,16,0.438,26,28,0.929,95,33,81,0.407,29,68,0.426,4,13,0.308,14,19,0.737,84,240,3,37,40,8,25,33
62,NJN,2006-03-13,32,39,23,@,HOU,W 90-77,240,23,5,6,12,21,16,4,3,10,17,240,32,73,0.438,21,51,0.412,11,22,0.5,15,20,0.75,90,26,76,0.342,24,65,0.369,2,11,0.182,23,27,0.852,77,240,8,31,39,11,33,44
63,NJN,2006-03-15,30,43,23,,POR,W 78-65,240,23,9,4,15,13,19,10,2,20,20,240,30,77,0.39,23,55,0.418,7,22,0.318,11,17,0.647,78,26,63,0.413,23,54,0.426,3,9,0.333,10,12,0.833,65,240,12,31,43,4,33,37
64,NJN,2006-03-17,36,31,30,,LAL,W 92-89,240,30,9,0,12,17,24,6,4,21,23,240,36,79,0.456,33,62,0.532,3,17,0.176,17,21,0.81,92,34,70,0.486,26,48,0.542,8,22,0.364,13,16,0.813,89,240,6,25,31,5,37,42
65,NJN,2006-03-19,37,39,23,,DAL,W 100-89,240,23,11,2,10,22,19,7,4,17,23,240,37,82,0.451,32,70,0.457,5,12,0.417,21,25,0.84,100,30,74,0.405,26,60,0.433,4,14,0.286,25,28,0.893,89,240,14,25,39,11,29,40
66,NJN,2006-03-21,43,31,24,@,WAS,W 112-100,240,24,8,3,9,23,16,5,3,15,22,240,43,77,0.558,36,63,0.571,7,14,0.5,19,22,0.864,112,36,81,0.444,32,63,0.508,4,18,0.222,24,26,0.923,100,240,6,25,31,15,27,42
67,NJN,2006-03-23,28,48,21,,MIN,W 86-82,240,21,7,6,13,28,17,9,2,12,24,240,28,77,0.364,21,54,0.389,7,23,0.304,23,33,0.697,86,28,70,0.4,27,62,0.435,1,8,0.125,25,34,0.735,82,240,12,36,48,8,34,42
68,NJN,2006-03-26,28,48,17,@,DET,W 79-74,240,17,5,6,11,18,17,8,9,8,20,240,28,75,0.373,25,65,0.385,3,10,0.3,20,25,0.8,79,30,88,0.341,27,71,0.38,3,17,0.176,11,20,0.55,74,240,11,37,48,17,37,54
69,NJN,2006-03-27,39,65,30,,PHO,W 110-72,240,30,4,7,17,21,20,11,2,10,19,240,39,83,0.47,26,53,0.491,13,30,0.433,19,26,0.731,110,26,97,0.268,19,74,0.257,7,23,0.304,13,14,0.929,72,240,11,54,65,12,33,45
70,NJN,2006-03-29,32,40,23,,MEM,W 86-74,240,23,5,6,12,16,21,5,2,9,19,240,32,72,0.444,26,52,0.5,6,20,0.3,16,21,0.762,86,31,74,0.419,27,56,0.482,4,18,0.222,8,12,0.667,74,240,10,30,40,7,30,37
71,NJN,2006-03-31,26,51,7,@,ATL,W 91-88,240,7,5,1,13,22,23,4,7,13,31,240,26,75,0.347,24,60,0.4,2,15,0.133,37,42,0.881,91,35,74,0.473,32,59,0.542,3,15,0.2,15,22,0.682,88,240,20,31,51,9,28,37
72,NJN,2006-04-02,33,36,22,,MIA,W 90-78,240,22,7,4,9,20,19,6,3,15,22,240,33,78,0.423,25,59,0.424,8,19,0.421,16,20,0.8,90,31,75,0.413,29,63,0.46,2,12,0.167,14,25,0.56,78,240,5,31,36,11,37,48
73,NJN,2006-04-04,33,51,25,,ATL,W 96-94,240,25,4,9,12,20,26,6,8,14,27,240,33,86,0.384,28,64,0.438,5,22,0.227,25,31,0.806,96,37,85,0.435,31,64,0.484,6,21,0.286,14,22,0.636,94,240,17,34,51,11,38,49
74,NJN,2006-04-06,42,49,31,,CHA,W 113-102,240,31,6,3,12,26,21,7,1,9,17,240,42,79,0.532,34,55,0.618,8,24,0.333,21,32,0.656,113,34,85,0.4,30,72,0.417,4,13,0.308,30,39,0.769,102,240,10,39,49,12,31,43
75,NJN,2006-04-08,38,37,25,,CLE,L 102-108,240,25,5,1,10,31,15,7,2,13,24,240,38,80,0.475,32,58,0.552,6,22,0.273,20,24,0.833,102,38,70,0.543,35,62,0.565,3,8,0.375,29,41,0.707,108,240,8,29,37,8,30,38
76,NJN,2006-04-09,32,56,22,@,MIL,W 95-83,240,22,6,5,20,12,19,12,3,11,22,240,32,78,0.41,24,60,0.4,8,18,0.444,23,28,0.821,95,36,96,0.375,31,73,0.425,5,23,0.217,6,10,0.6,83,240,14,42,56,9,30,39
77,NJN,2006-04-11,34,44,17,@,CHI,L 101-104,240,17,5,4,12,33,18,4,6,11,31,240,34,85,0.4,24,58,0.414,10,27,0.37,23,32,0.719,101,32,77,0.416,25,61,0.41,7,16,0.438,33,44,0.75,104,240,10,34,44,8,43,51
78,NJN,2006-04-12,32,37,20,,PHI,L 96-116,240,20,3,3,10,19,21,7,4,5,19,240,32,73,0.438,28,52,0.538,4,21,0.19,28,34,0.824,96,44,88,0.5,39,76,0.513,5,12,0.417,23,27,0.852,116,240,5,32,37,10,35,45
79,NJN,2006-04-14,29,44,22,@,BOS,W 79-74,240,22,7,2,15,25,14,11,1,17,22,240,29,74,0.392,26,54,0.481,3,20,0.15,18,26,0.692,79,26,68,0.382,25,56,0.446,1,12,0.083,21,36,0.583,74,240,8,36,44,9,37,46
80,NJN,2006-04-16,38,37,29,,BOS,W 95-93,240,29,7,5,16,19,23,7,0,18,22,240,38,76,0.5,33,55,0.6,5,21,0.238,14,23,0.609,95,36,76,0.474,31,66,0.47,5,10,0.5,16,22,0.727,93,240,10,27,37,10,29,39
81,NJN,2006-04-18,29,34,25,@,PHI,L 88-91,240,25,8,5,11,21,21,6,1,14,18,240,29,69,0.42,19,33,0.576,10,36,0.278,20,24,0.833,88,34,73,0.466,27,49,0.551,7,24,0.292,16,23,0.696,91,240,9,25,34,13,28,41
82,NJN,2006-04-19,32,36,24,,NYK,L 83-90,240,24,9,1,11,23,24,4,7,18,16,240,32,81,0.395,24,57,0.421,8,24,0.333,11,14,0.786,83,33,62,0.532,30,47,0.638,3,15,0.2,21,28,0.75,90,240,15,21,36,9,28,37
83,NJN,2006-04-23,34,33,24,,IND,L 88-90,240,24,7,3,5,26,19,3,3,17,25,240,34,80,0.425,33,65,0.508,1,15,0.067,19,26,0.731,88,30,64,0.469,25,52,0.481,5,12,0.417,25,30,0.833,90,240,10,23,33,9,31,40
84,NJN,2006-04-25,33,40,22,,IND,W 90-75,240,22,4,5,12,19,18,4,6,13,24,240,33,71,0.465,31,56,0.554,2,15,0.133,22,28,0.786,90,28,79,0.354,21,54,0.389,7,25,0.28,12,17,0.706,75,240,12,28,40,10,27,37
85,NJN,2006-04-27,29,30,17,@,IND,L 95-107,240,17,9,2,8,31,18,7,5,14,32,240,29,75,0.387,22,59,0.373,7,16,0.438,30,36,0.833,95,34,65,0.523,30,50,0.6,4,15,0.267,35,42,0.833,107,240,11,19,30,9,34,43
86,NJN,2006-04-29,37,32,21,@,IND,W 97-88,240,21,12,1,10,29,21,4,4,22,26,240,37,76,0.487,33,63,0.524,4,13,0.308,19,25,0.76,97,28,63,0.444,18,42,0.429,10,21,0.476,22,32,0.688,88,240,7,25,32,8,29,37
87,NJN,2006-05-02,36,50,32,,IND,W 92-86,240,32,4,6,16,24,19,11,8,11,23,240,36,78,0.462,32,62,0.516,4,16,0.25,16,20,0.8,92,34,81,0.42,27,56,0.482,7,25,0.28,11,17,0.647,86,240,10,40,50,8,29,37
88,NJN,2006-05-04,33,44,24,@,IND,W 96-90,240,24,7,2,15,22,12,7,1,12,19,240,33,71,0.465,23,49,0.469,10,22,0.455,20,23,0.87,96,33,70,0.471,26,51,0.51,7,19,0.368,17,25,0.68,90,240,13,31,44,6,24,30
89,NJN,2006-05-08,34,42,20,@,MIA,W 100-88,240,20,12,3,18,30,11,10,3,17,23,240,34,70,0.486,25,48,0.521,9,22,0.409,23,30,0.767,100,27,69,0.391,23,47,0.489,4,22,0.182,30,43,0.698,88,240,6,36,42,11,31,42
90,NJN,2006-05-10,28,30,15,@,MIA,L 89-111,240,15,8,4,13,27,22,5,0,12,25,240,28,70,0.4,23,54,0.426,5,16,0.313,28,35,0.8,89,39,74,0.527,28,54,0.519,11,20,0.55,22,31,0.71,111,240,9,21,30,9,29,38
91,NJN,2006-05-12,37,42,26,,MIA,L 92-103,240,26,3,1,13,31,19,9,5,14,24,240,37,85,0.435,31,67,0.463,6,18,0.333,12,20,0.6,92,30,67,0.448,21,44,0.477,9,23,0.391,34,40,0.85,103,240,13,29,42,7,35,42
92,NJN,2006-05-14,36,48,21,,MIA,L 92-102,240,21,1,1,10,27,19,8,4,10,21,240,36,84,0.429,32,64,0.5,4,20,0.2,16,24,0.667,92,37,70,0.529,29,51,0.569,8,19,0.421,20,31,0.645,102,240,16,32,48,7,32,39
93,NJN,2006-05-16,40,34,21,@,MIA,L 105-106,240,21,9,0,14,27,15,6,2,14,22,240,40,74,0.541,33,55,0.6,7,19,0.368,18,26,0.692,105,42,75,0.56,35,59,0.593,7,16,0.438,15,29,0.517,106,240,3,31,34,7,31,38
1,BOS,2005-11-02,37,57,24,,NYK,W 114-100 (OT),265,24,15,11,17,24,20,10,5,22,34,265,37,88,0.42,32,72,0.444,5,16,0.313,35,47,0.745,114,38,84,0.452,32,74,0.432,6,10,0.6,18,33,0.545,100,265,19,38,57,9,32,41
2,BOS,2005-11-04,30,44,20,,DET,L 81-82,240,20,8,7,17,20,17,9,3,18,21,240,30,76,0.395,28,67,0.418,2,9,0.222,19,26,0.731,81,30,76,0.395,25,64,0.391,5,12,0.417,17,21,0.81,82,240,15,29,44,12,30,42
3,BOS,2005-11-05,39,42,22,@,CHA,L 105-107 (OT),265,22,11,8,24,39,20,15,3,22,25,265,39,86,0.453,34,71,0.479,5,15,0.333,22,30,0.733,105,34,79,0.43,31,70,0.443,3,9,0.333,36,47,0.766,107,265,15,27,42,12,27,39
4,BOS,2005-11-09,36,32,26,,MEM,W 99-98,240,26,13,3,18,24,25,12,3,16,24,240,36,61,0.59,29,52,0.558,7,9,0.778,20,26,0.769,99,38,74,0.514,28,51,0.549,10,23,0.435,12,26,0.462,98,240,4,28,32,12,21,33
5,BOS,2005-11-11,35,33,22,,SAS,L 82-103,240,22,6,2,15,17,19,5,4,16,20,240,35,79,0.443,31,68,0.456,4,11,0.364,8,15,0.533,82,40,71,0.563,34,56,0.607,6,15,0.4,17,22,0.773,103,240,9,24,33,4,37,41
6,BOS,2005-11-13,39,46,25,,HOU,W 102-82,240,25,9,8,16,27,11,10,5,19,19,240,39,85,0.459,27,60,0.45,12,25,0.48,12,14,0.857,102,27,72,0.375,21,53,0.396,6,19,0.316,22,35,0.629,82,240,14,32,46,13,28,41
7,BOS,2005-11-15,43,37,26,@,DET,L 100-115,240,26,2,2,14,24,28,9,4,10,18,240,43,81,0.531,38,71,0.535,5,10,0.5,9,11,0.818,100,46,91,0.505,41,74,0.554,5,17,0.294,18,23,0.783,115,240,6,31,37,12,30,42
8,BOS,2005-11-16,40,37,26,,SEA,L 100-113,240,26,4,3,15,22,31,9,1,10,23,240,40,77,0.519,34,63,0.54,6,14,0.429,14,22,0.636,100,44,87,0.506,39,71,0.549,5,16,0.313,20,24,0.833,113,240,11,26,37,17,27,44
9,BOS,2005-11-18,36,43,22,,TOR,W 100-93,240,22,6,4,15,26,19,10,2,12,24,240,36,74,0.486,30,56,0.536,6,18,0.333,22,27,0.815,100,33,84,0.393,24,63,0.381,9,21,0.429,18,26,0.692,93,240,7,36,43,13,24,37
10,BOS,2005-11-22,35,44,21,@,CLE,L 93-115,240,21,3,10,20,27,20,10,11,8,17,240,35,85,0.412,29,71,0.408,6,14,0.429,17,26,0.654,93,38,85,0.447,33,68,0.485,5,17,0.294,34,37,0.919,115,240,11,33,44,10,33,43
11,BOS,2005-11-23,40,25,22,@,ATL,L 117-120,240,22,8,6,17,32,23,6,4,18,25,240,40,73,0.548,29,54,0.537,11,19,0.579,26,29,0.897,117,40,72,0.556,34,64,0.531,6,8,0.75,34,38,0.895,120,240,5,20,25,14,24,38
12,BOS,2005-11-25,36,38,21,,CHA,W 90-89,240,21,7,5,16,29,21,6,7,19,24,240,36,79,0.456,32,66,0.485,4,13,0.308,14,22,0.636,90,36,82,0.439,32,66,0.485,4,16,0.25,13,22,0.591,89,240,9,29,38,13,29,42
13,BOS,2005-11-28,33,43,19,,ORL,L 83-87,240,19,5,4,18,23,17,8,6,15,20,240,33,77,0.429,31,65,0.477,2,12,0.167,15,19,0.789,83,31,69,0.449,28,60,0.467,3,9,0.333,22,33,0.667,87,240,11,32,43,11,31,42
14,BOS,2005-11-30,39,59,24,,PHI,W 110-103,240,24,3,10,13,24,21,6,7,8,27,240,39,87,0.448,36,75,0.48,3,12,0.25,29,37,0.784,110,36,88,0.409,32,75,0.427,4,13,0.308,27,35,0.771,103,240,15,44,59,5,35,40
15,BOS,2005-12-02,32,34,17,,CHI,L 102-106,240,17,7,9,20,27,25,9,5,18,29,240,32,68,0.471,23,49,0.469,9,19,0.474,29,38,0.763,102,35,85,0.412,26,63,0.413,9,22,0.409,27,34,0.794,106,240,6,28,34,16,31,47
16,BOS,2005-12-04,36,36,16,@,NYK,W 102-99,240,16,10,5,11,32,16,6,2,22,28,240,36,84,0.429,33,71,0.465,3,13,0.231,27,33,0.818,102,31,71,0.437,29,64,0.453,2,7,0.286,35,46,0.761,99,240,12,24,36,15,33,48
17,BOS,2005-12-06,23,36,8,@,HOU,L 73-91,240,8,7,2,17,26,19,8,6,15,26,240,23,67,0.343,20,58,0.345,3,9,0.333,24,34,0.706,73,34,76,0.447,29,58,0.5,5,18,0.278,18,25,0.72,91,240,14,22,36,13,30,43
18,BOS,2005-12-07,34,41,13,@,NOK,W 101-87,240,13,7,6,15,26,16,7,4,14,21,240,34,71,0.479,31,59,0.525,3,12,0.25,30,35,0.857,101,32,77,0.416,32,74,0.432,0,3,0,23,33,0.697,87,240,11,30,41,11,25,36
19,BOS,2005-12-09,34,33,17,@,SAS,L 89-101,240,17,4,4,14,22,21,9,11,14,19,240,34,74,0.459,32,66,0.485,2,8,0.25,19,22,0.864,89,38,77,0.494,34,66,0.515,4,11,0.364,21,27,0.778,101,240,7,26,33,15,29,44
20,BOS,2005-12-10,40,34,21,@,DAL,L 94-103,240,21,1,3,15,30,19,9,8,7,15,240,40,75,0.533,34,62,0.548,6,13,0.462,8,14,0.571,94,33,70,0.471,29,60,0.483,4,10,0.4,33,43,0.767,103,240,8,26,34,12,26,38
21,BOS,2005-12-14,32,44,22,,IND,W 85-71,240,22,5,6,17,23,17,5,4,14,24,240,32,71,0.451,29,66,0.439,3,5,0.6,18,25,0.72,85,26,80,0.325,20,54,0.37,6,26,0.231,13,20,0.65,71,240,10,34,44,12,24,36
22,BOS,2005-12-16,35,39,30,,MIL,L 96-100,240,30,5,6,16,26,25,8,3,18,24,240,35,81,0.432,30,63,0.476,5,18,0.278,21,25,0.84,96,39,80,0.488,34,66,0.515,5,14,0.357,17,25,0.68,100,240,11,28,39,11,32,43
23,BOS,2005-12-17,33,32,18,@,CHI,L 86-118,240,18,10,4,19,27,34,9,8,21,18,240,33,86,0.384,29,71,0.408,4,15,0.267,16,20,0.8,86,43,72,0.597,29,55,0.527,14,17,0.824,18,26,0.692,118,240,14,18,32,8,32,40
24,BOS,2005-12-19,40,49,23,,GSW,W 109-98,240,23,6,10,18,24,15,10,4,12,30,240,40,83,0.482,36,72,0.5,4,11,0.364,25,33,0.758,109,37,90,0.411,32,69,0.464,5,21,0.238,19,26,0.731,98,240,13,36,49,10,27,37
25,BOS,2005-12-21,32,32,17,,UTA,W 101-89,240,17,11,11,16,23,30,9,2,20,31,240,32,65,0.492,32,55,0.582,0,10,0,37,45,0.822,101,36,84,0.429,32,74,0.432,4,10,0.4,13,20,0.65,89,240,7,25,32,20,25,45
26,BOS,2005-12-26,41,31,27,@,SEA,L 111-118,240,27,4,4,12,36,20,7,3,12,27,240,41,78,0.526,37,66,0.561,4,12,0.333,25,35,0.714,111,39,81,0.481,37,63,0.587,2,18,0.111,38,50,0.76,118,240,7,24,31,20,29,49
27,BOS,2005-12-28,41,38,28,@,GSW,L 109-111,240,28,4,1,21,17,30,17,7,10,25,240,41,77,0.532,37,64,0.578,4,13,0.308,23,30,0.767,109,44,82,0.537,38,60,0.633,6,22,0.273,17,25,0.68,111,240,11,27,38,8,20,28
28,BOS,2005-12-30,45,39,27,@,SAC,L 112-116,240,27,9,8,22,28,27,8,2,21,20,240,45,87,0.517,34,58,0.586,11,29,0.379,11,17,0.647,112,41,85,0.482,36,72,0.5,5,13,0.385,29,35,0.829,116,240,6,33,39,13,27,40
29,BOS,2005-12-31,47,35,26,@,LAC,W 111-92,240,26,6,6,14,20,21,9,6,18,18,240,47,83,0.566,42,73,0.575,5,10,0.5,12,16,0.75,111,37,80,0.463,33,71,0.465,4,9,0.444,14,19,0.737,92,240,10,25,35,12,25,37
30,BOS,2006-01-02,40,32,21,@,DEN,L 110-120,240,21,6,4,18,28,29,12,8,14,23,240,40,79,0.506,34,63,0.54,6,16,0.375,24,29,0.828,110,41,78,0.526,35,61,0.574,6,17,0.353,32,43,0.744,120,240,5,27,32,7,27,34
31,BOS,2006-01-04,40,45,26,,CHA,W 109-106,240,26,2,8,23,27,22,16,6,5,24,240,40,70,0.571,34,59,0.576,6,11,0.545,23,31,0.742,109,40,100,0.4,39,92,0.424,1,8,0.125,25,35,0.714,106,240,5,40,45,17,22,39
32,BOS,2006-01-06,38,35,24,,ATL,L 98-103,240,24,9,4,14,21,22,8,4,15,19,240,38,80,0.475,32,67,0.478,6,13,0.462,16,19,0.842,98,36,73,0.493,25,54,0.463,11,19,0.579,20,25,0.8,103,240,8,27,35,10,28,38
33,BOS,2006-01-07,38,48,25,@,WAS,L 102-103,240,25,4,6,19,28,22,9,2,11,22,240,38,77,0.494,32,59,0.542,6,18,0.333,20,28,0.714,102,36,83,0.434,33,71,0.465,3,12,0.25,28,38,0.737,103,240,12,36,48,13,24,37
34,BOS,2006-01-09,36,38,23,,DAL,L 102-104,240,23,3,2,9,28,18,7,7,11,28,240,36,79,0.456,33,69,0.478,3,10,0.3,27,35,0.771,102,31,74,0.419,19,52,0.365,12,22,0.545,30,42,0.714,104,240,14,24,38,13,28,41
35,BOS,2006-01-10,38,36,21,@,ATL,W 98-94,240,21,6,3,15,19,23,7,5,14,26,240,38,73,0.521,33,57,0.579,5,16,0.313,17,26,0.654,98,36,80,0.45,31,67,0.463,5,13,0.385,17,21,0.81,94,240,8,28,36,14,23,37
36,BOS,2006-01-13,44,56,26,@,PHI,L 124-125 (3OT),315,26,10,6,26,35,25,10,10,20,30,315,44,100,0.44,33,74,0.446,11,26,0.423,25,33,0.758,124,41,99,0.414,32,78,0.41,9,21,0.429,34,45,0.756,125,315,11,45,56,14,41,55
37,BOS,2006-01-16,34,39,19,@,DET,L 84-94,240,19,9,4,17,24,30,8,9,12,17,240,34,76,0.447,32,63,0.508,2,13,0.154,14,21,0.667,84,35,70,0.5,27,51,0.529,8,19,0.421,16,23,0.696,94,240,10,29,39,5,29,34
38,BOS,2006-01-18,40,43,17,,MIN,W 103-96,240,17,2,5,4,22,20,4,6,8,22,240,40,82,0.488,33,66,0.5,7,16,0.438,16,27,0.593,103,37,82,0.451,32,67,0.478,5,15,0.333,17,23,0.739,96,240,15,28,43,16,29,45
39,BOS,2006-01-20,36,46,22,,NJN,W 99-96,240,22,5,7,16,19,23,7,5,10,25,240,36,71,0.507,29,56,0.518,7,15,0.467,20,34,0.588,99,34,81,0.42,25,57,0.439,9,24,0.375,19,23,0.826,96,240,11,35,46,10,28,38
40,BOS,2006-01-21,31,33,21,@,NJN,L 83-103,240,21,10,6,15,24,22,7,4,14,28,240,31,74,0.419,27,62,0.435,4,12,0.333,17,27,0.63,83,35,75,0.467,31,58,0.534,4,17,0.235,29,37,0.784,103,240,7,26,33,14,35,49
41,BOS,2006-01-23,33,44,17,,NOK,W 91-78,240,17,9,10,16,24,14,7,5,15,19,240,33,78,0.423,27,64,0.422,6,14,0.429,19,23,0.826,91,27,76,0.355,25,65,0.385,2,11,0.182,22,32,0.688,78,240,10,34,44,12,33,45
42,BOS,2006-01-25,36,39,24,,WAS,L 87-89,240,24,9,7,17,24,16,9,4,15,21,240,36,73,0.493,32,59,0.542,4,14,0.286,11,22,0.5,87,33,83,0.398,29,72,0.403,4,11,0.364,19,26,0.731,89,240,11,28,39,15,25,40
