Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
69,CLE,2014-03-20,36,36,27,,OKC,L 95-102,240,27,9,0,12,20,21,8,7,16,21,240,36,81,0.444,28,59,0.475,8,22,0.364,15,24,0.625,95,38,89,0.427,28,58,0.483,10,31,0.323,16,20,0.8,102,240,9,27,36,18,35,53
70,CLE,2014-03-22,46,49,32,,HOU,L 111-118,240,32,7,4,16,27,31,9,10,13,18,240,46,92,0.5,40,75,0.533,6,17,0.353,13,17,0.765,111,38,79,0.481,26,44,0.591,12,35,0.343,30,34,0.882,118,240,13,36,49,5,26,31
71,CLE,2014-03-23,42,33,17,@,NYK,W 106-100,240,17,5,3,13,18,21,7,2,12,13,240,42,69,0.609,33,51,0.647,9,18,0.5,13,17,0.765,106,35,77,0.455,23,50,0.46,12,27,0.444,18,19,0.947,100,240,3,30,33,9,25,34
72,CLE,2014-03-25,36,49,27,,TOR,W 102-100,240,27,6,9,14,22,30,6,3,7,24,240,36,70,0.514,32,57,0.561,4,13,0.308,26,33,0.788,102,35,88,0.398,21,56,0.375,14,32,0.438,16,26,0.615,100,240,10,39,49,13,25,38
73,CLE,2014-03-26,37,45,18,@,DET,W 97-96,240,18,3,2,10,13,27,5,5,11,18,240,37,85,0.435,28,59,0.475,9,26,0.346,14,24,0.583,97,39,84,0.464,28,58,0.483,11,26,0.423,7,13,0.538,96,240,13,32,45,11,37,48
74,CLE,2014-03-28,37,35,25,@,BRK,L 97-108,240,25,6,2,12,16,24,10,4,17,16,240,37,87,0.425,27,63,0.429,10,24,0.417,13,16,0.813,97,39,71,0.549,25,42,0.595,14,29,0.483,16,21,0.762,108,240,10,25,35,7,34,41
75,CLE,2014-03-30,34,45,20,,IND,W 90-76,240,20,6,1,15,21,21,8,3,15,21,240,34,76,0.447,29,62,0.468,5,14,0.357,17,21,0.81,90,29,78,0.372,21,56,0.375,8,22,0.364,10,16,0.625,76,240,10,35,45,10,31,41
76,CLE,2014-04-02,45,37,28,@,ORL,W 119-98,240,28,7,4,12,15,21,6,4,17,21,240,45,78,0.577,36,60,0.6,9,18,0.5,20,24,0.833,119,35,79,0.443,24,51,0.471,11,28,0.393,17,20,0.85,98,240,6,31,37,9,25,34
77,CLE,2014-04-04,36,34,16,@,ATL,L 98-117,240,16,13,3,6,18,35,1,3,16,17,240,36,91,0.396,31,70,0.443,5,21,0.238,21,25,0.84,98,48,82,0.585,35,53,0.66,13,29,0.448,8,10,0.8,117,240,10,24,34,2,36,38
78,CLE,2014-04-05,35,51,22,,CHA,L 94-96 (OT),265,22,5,3,11,18,23,7,5,12,19,265,35,96,0.365,28,74,0.378,7,22,0.318,17,21,0.81,94,34,91,0.374,25,65,0.385,9,26,0.346,19,27,0.704,96,265,10,41,51,12,46,58
79,CLE,2014-04-09,53,47,41,,DET,W 122-100,240,41,8,6,15,24,19,10,2,15,12,240,53,93,0.57,42,67,0.627,11,26,0.423,5,9,0.556,122,34,96,0.354,25,68,0.368,9,28,0.321,23,32,0.719,100,240,13,34,47,21,25,46
80,CLE,2014-04-11,42,40,18,@,MIL,L 116-119,240,18,11,4,10,27,20,5,4,11,22,240,42,85,0.494,38,65,0.585,4,20,0.2,28,35,0.8,116,44,84,0.524,38,68,0.559,6,16,0.375,25,38,0.658,119,240,11,29,40,14,27,41
81,CLE,2014-04-12,37,49,22,,BOS,L 99-111,240,22,2,2,11,20,27,5,5,9,24,240,37,90,0.411,32,72,0.444,5,18,0.278,20,30,0.667,99,42,90,0.467,30,60,0.5,12,30,0.4,15,18,0.833,111,240,15,34,49,7,40,47
82,CLE,2014-04-16,46,51,32,,BRK,W 114-85,240,32,10,7,12,18,21,9,1,15,16,240,46,87,0.529,38,67,0.567,8,20,0.4,14,17,0.824,114,30,79,0.38,22,54,0.407,8,25,0.32,17,23,0.739,85,240,13,38,51,6,30,36
1,DAL,2013-10-30,44,42,31,,ATL,W 118-109,240,31,7,2,20,22,27,16,5,17,20,240,44,77,0.571,33,53,0.623,11,24,0.458,19,24,0.792,118,37,76,0.487,29,52,0.558,8,24,0.333,27,35,0.771,109,240,7,35,42,5,28,33
2,DAL,2013-11-01,38,43,20,@,HOU,L 105-113,240,20,9,7,14,37,17,11,4,22,20,240,38,100,0.38,29,73,0.397,9,27,0.333,20,25,0.8,105,34,73,0.466,23,44,0.523,11,29,0.379,34,51,0.667,113,240,16,27,43,13,38,51
3,DAL,2013-11-02,32,45,18,,MEM,W 111-99,240,18,12,4,11,20,20,6,2,17,34,240,32,80,0.4,25,61,0.41,7,19,0.368,40,46,0.87,111,37,87,0.425,34,71,0.479,3,16,0.188,22,26,0.846,99,240,14,31,45,17,34,51
4,DAL,2013-11-05,49,50,34,,LAL,W 123-104,240,34,10,3,12,14,21,9,4,14,12,240,49,94,0.521,36,67,0.537,13,27,0.481,12,14,0.857,123,39,88,0.443,27,57,0.474,12,31,0.387,14,20,0.7,104,240,10,40,50,9,26,35
5,DAL,2013-11-06,36,36,17,@,OKC,L 93-107,240,17,12,2,21,16,28,10,5,23,17,240,36,85,0.424,27,62,0.435,9,23,0.391,12,14,0.857,93,43,79,0.544,38,66,0.576,5,13,0.385,16,23,0.696,107,240,11,25,36,10,34,44
6,DAL,2013-11-08,44,40,21,@,MIN,L 108-116,240,21,9,7,17,21,26,8,6,14,15,240,44,90,0.489,34,68,0.5,10,22,0.455,10,15,0.667,108,41,89,0.461,33,69,0.478,8,20,0.4,26,30,0.867,116,240,14,26,40,16,28,44
7,DAL,2013-11-09,33,47,17,@,MIL,W 91-83,240,17,11,5,19,18,16,7,2,20,21,240,33,78,0.423,27,59,0.458,6,19,0.316,19,21,0.905,91,31,81,0.383,20,58,0.345,11,23,0.478,10,16,0.625,83,240,12,35,47,11,31,42
8,DAL,2013-11-12,41,42,25,,WAS,W 105-95,240,25,9,2,15,20,24,12,4,19,20,240,41,84,0.488,31,58,0.534,10,26,0.385,13,19,0.684,105,33,75,0.44,24,49,0.49,9,26,0.346,20,29,0.69,95,240,11,31,42,11,33,44
9,DAL,2013-11-15,37,34,22,@,MIA,L 104-110,240,22,11,6,24,20,17,19,5,16,15,240,37,74,0.5,25,46,0.543,12,28,0.429,18,21,0.857,104,40,74,0.541,35,61,0.574,5,13,0.385,25,30,0.833,110,240,6,28,34,4,30,34
10,DAL,2013-11-16,43,30,27,@,ORL,W 108-100,240,27,12,3,8,22,22,4,1,17,21,240,43,84,0.512,33,57,0.579,10,27,0.37,12,18,0.667,108,37,70,0.529,33,55,0.6,4,15,0.267,22,28,0.786,100,240,5,25,30,5,35,40
11,DAL,2013-11-18,34,53,26,,PHI,W 97-94,240,26,8,11,20,20,24,12,4,12,22,240,34,78,0.436,25,49,0.51,9,29,0.31,20,26,0.769,97,38,99,0.384,32,78,0.41,6,21,0.286,12,22,0.545,94,240,10,43,53,18,35,53
12,DAL,2013-11-20,42,36,26,,HOU,W 123-120,240,26,9,5,15,26,29,9,2,11,23,240,42,72,0.583,31,50,0.62,11,22,0.5,28,33,0.848,123,42,76,0.553,30,45,0.667,12,31,0.387,24,33,0.727,120,240,7,29,36,8,22,30
13,DAL,2013-11-22,38,41,19,,UTA,W 103-93,240,19,10,4,16,17,27,10,6,17,22,240,38,75,0.507,31,58,0.534,7,17,0.412,20,27,0.741,103,39,78,0.5,32,58,0.552,7,20,0.35,8,12,0.667,93,240,13,28,41,9,22,31
14,DAL,2013-11-23,35,39,17,@,DEN,L 100-102,240,17,8,2,11,19,24,7,3,18,18,240,35,87,0.402,28,66,0.424,7,21,0.333,23,25,0.92,100,35,79,0.443,24,47,0.511,11,32,0.344,21,30,0.7,102,240,7,32,39,8,36,44
15,DAL,2013-11-25,38,36,18,,DEN,L 96-110,240,18,5,3,13,22,23,10,2,13,24,240,38,82,0.463,33,63,0.524,5,19,0.263,15,19,0.789,96,41,75,0.547,33,55,0.6,8,20,0.4,20,28,0.714,110,240,10,26,36,10,32,42
16,DAL,2013-11-27,44,43,27,,GSW,W 103-99,240,27,9,4,6,22,18,2,6,18,15,240,44,99,0.444,37,81,0.457,7,18,0.389,8,10,0.8,103,32,76,0.421,23,53,0.434,9,23,0.391,26,34,0.765,99,240,12,31,43,10,42,52
17,DAL,2013-11-29,29,44,17,@,ATL,L 87-88,240,17,9,4,18,21,19,10,4,16,16,240,29,77,0.377,20,53,0.377,9,24,0.375,20,21,0.952,87,31,73,0.425,28,58,0.483,3,15,0.2,23,30,0.767,88,240,10,34,44,9,34,43
18,DAL,2013-11-30,45,37,29,,MIN,L 106-112,240,29,9,4,11,26,24,5,4,14,9,240,45,92,0.489,38,68,0.559,7,24,0.292,9,11,0.818,106,40,79,0.506,29,53,0.547,11,26,0.423,21,30,0.7,112,240,13,24,37,14,30,44
19,DAL,2013-12-03,33,45,16,,CHA,W 89-82,240,16,3,3,9,18,11,5,4,10,18,240,33,82,0.402,25,61,0.41,8,21,0.381,15,17,0.882,89,30,78,0.385,27,61,0.443,3,17,0.176,19,25,0.76,82,240,7,38,45,10,40,50
20,DAL,2013-12-04,37,38,25,@,NOP,W 100-97,240,25,8,8,7,16,21,5,2,16,17,240,37,86,0.43,26,62,0.419,11,24,0.458,15,22,0.682,100,38,94,0.404,31,72,0.431,7,22,0.318,14,15,0.933,97,240,8,30,38,18,40,58
21,DAL,2013-12-07,46,36,26,@,POR,W 108-106,240,26,7,3,12,21,22,4,3,16,13,240,46,87,0.529,38,71,0.535,8,16,0.5,8,11,0.727,108,39,87,0.448,30,57,0.526,9,30,0.3,19,24,0.792,106,240,7,29,36,17,33,50
22,DAL,2013-12-09,37,39,22,@,SAC,L 97-112,240,22,14,4,16,25,23,10,4,21,23,240,37,95,0.389,32,68,0.471,5,27,0.185,18,20,0.9,97,38,81,0.469,29,56,0.518,9,25,0.36,27,34,0.794,112,240,9,30,39,11,40,51
23,DAL,2013-12-11,37,43,24,@,GSW,L 93-95,240,24,9,4,11,15,20,6,6,18,18,240,37,88,0.42,29,65,0.446,8,23,0.348,11,14,0.786,93,37,86,0.43,25,58,0.431,12,28,0.429,9,15,0.6,95,240,8,35,43,14,36,50
24,DAL,2013-12-14,42,45,25,,MIL,W 106-93,240,25,9,3,16,18,15,8,4,16,15,240,42,88,0.477,32,64,0.5,10,24,0.417,12,18,0.667,106,36,81,0.444,31,64,0.484,5,17,0.294,16,19,0.842,93,240,12,33,45,8,34,42
25,DAL,2013-12-18,40,42,25,,MEM,W 105-91,240,25,11,10,15,16,23,11,2,15,25,240,40,73,0.548,35,58,0.603,5,15,0.333,20,23,0.87,105,37,93,0.398,29,75,0.387,8,18,0.444,9,14,0.643,91,240,11,31,42,22,21,43
26,DAL,2013-12-20,46,45,31,,TOR,L 108-109 (OT),265,31,13,3,15,17,17,9,3,15,14,265,46,91,0.505,36,70,0.514,10,21,0.476,6,10,0.6,108,42,91,0.462,31,70,0.443,11,21,0.524,14,18,0.778,109,265,11,34,45,14,32,46
27,DAL,2013-12-21,44,36,25,@,PHO,L 108-123,240,25,10,8,11,15,19,8,1,18,22,240,44,91,0.484,41,74,0.554,3,17,0.176,17,23,0.739,108,44,86,0.512,29,56,0.518,15,30,0.5,20,22,0.909,123,240,13,23,36,15,30,45
28,DAL,2013-12-23,40,33,23,@,HOU,W 111-104,240,23,13,4,11,22,23,5,1,17,18,240,40,79,0.506,29,57,0.509,11,22,0.5,20,23,0.87,111,38,70,0.543,31,51,0.608,7,19,0.368,21,29,0.724,104,240,9,24,33,8,28,36
29,DAL,2013-12-26,39,41,18,,SAS,L 107-116,240,18,12,6,14,26,22,9,6,18,25,240,39,85,0.459,34,68,0.5,5,17,0.294,24,31,0.774,107,37,75,0.493,30,59,0.508,7,16,0.438,35,42,0.833,116,240,9,32,41,8,38,46
30,DAL,2013-12-28,41,39,26,@,CHI,W 105-83,240,26,8,7,16,20,22,9,3,15,17,240,41,78,0.526,28,52,0.538,13,26,0.5,10,11,0.909,105,32,74,0.432,29,57,0.509,3,17,0.176,16,19,0.842,83,240,7,32,39,7,27,34
31,DAL,2013-12-30,41,39,33,@,MIN,W 100-98,240,33,12,5,11,20,22,6,4,17,15,240,41,86,0.477,35,62,0.565,6,24,0.25,12,14,0.857,100,36,79,0.456,30,56,0.536,6,23,0.261,20,23,0.87,98,240,9,30,39,12,34,46
32,DAL,2014-01-01,30,44,18,@,WAS,W 87-78,240,18,12,3,15,12,17,9,6,18,21,240,30,78,0.385,24,54,0.444,6,24,0.25,21,23,0.913,87,33,88,0.375,28,64,0.438,5,24,0.208,7,10,0.7,78,240,12,32,44,15,31,46
33,DAL,2014-01-03,45,39,29,,LAC,L 112-119,240,29,8,1,11,25,21,5,4,10,16,240,45,88,0.511,33,60,0.55,12,28,0.429,10,14,0.714,112,40,82,0.488,31,59,0.525,9,23,0.391,30,38,0.789,119,240,11,28,39,13,33,46
34,DAL,2014-01-05,32,34,13,,NYK,L 80-92,240,13,6,1,10,17,20,8,3,14,18,240,32,78,0.41,26,52,0.5,6,26,0.231,10,18,0.556,80,37,76,0.487,32,63,0.508,5,13,0.385,13,16,0.813,92,240,7,27,34,9,38,47
35,DAL,2014-01-07,48,40,32,,LAL,W 110-97,240,32,17,3,12,17,21,6,3,19,16,240,48,90,0.533,43,73,0.589,5,17,0.294,9,15,0.6,110,34,81,0.42,23,50,0.46,11,31,0.355,18,26,0.692,97,240,6,34,40,11,35,46
36,DAL,2014-01-08,39,32,20,@,SAS,L 90-112,240,20,10,3,7,19,25,6,3,16,10,240,39,93,0.419,32,74,0.432,7,19,0.368,5,8,0.625,90,40,76,0.526,31,56,0.554,9,20,0.45,23,26,0.885,112,240,9,23,32,12,43,55
37,DAL,2014-01-10,41,39,32,@,NOP,W 107-90,240,32,9,7,12,17,15,6,8,18,17,240,41,78,0.526,27,50,0.54,14,28,0.5,11,16,0.688,107,36,80,0.45,33,73,0.452,3,7,0.429,15,19,0.789,90,240,11,28,39,15,23,38
38,DAL,2014-01-11,30,30,20,,NOP,W 110-107,240,20,11,3,14,23,22,6,2,17,33,240,30,67,0.448,19,40,0.475,11,27,0.407,39,45,0.867,110,37,77,0.481,29,58,0.5,8,19,0.421,25,31,0.806,107,240,5,25,30,13,35,48
39,DAL,2014-01-13,40,40,21,,ORL,W 107-88,240,21,6,6,12,16,18,8,1,15,18,240,40,79,0.506,27,52,0.519,13,27,0.481,14,15,0.933,107,34,76,0.447,27,52,0.519,7,24,0.292,13,16,0.813,88,240,9,31,40,8,29,37
40,DAL,2014-01-15,51,47,37,@,LAC,L 127-129,240,37,7,2,9,24,34,6,4,12,17,240,51,97,0.526,39,72,0.542,12,25,0.48,13,21,0.619,127,42,83,0.506,25,49,0.51,17,34,0.5,28,37,0.757,129,240,17,30,47,11,27,38
41,DAL,2014-01-17,44,44,22,@,PHO,W 110-107,240,22,8,4,16,21,19,7,1,13,17,240,44,83,0.53,35,59,0.593,9,24,0.375,13,19,0.684,110,42,93,0.452,35,71,0.493,7,22,0.318,16,21,0.762,107,240,7,37,44,17,30,47
42,DAL,2014-01-18,42,30,15,,POR,L 111-127,240,15,5,3,8,23,26,6,4,15,20,240,42,90,0.467,35,72,0.486,7,18,0.389,20,25,0.8,111,46,90,0.511,37,64,0.578,9,26,0.346,26,28,0.929,127,240,4,26,30,14,41,55
43,DAL,2014-01-20,38,39,22,@,CLE,W 102-97,240,22,7,3,8,25,21,5,1,13,24,240,38,83,0.458,34,63,0.54,4,20,0.2,22,28,0.786,102,33,81,0.407,28,58,0.483,5,23,0.217,26,33,0.788,97,240,8,31,39,14,32,46
44,DAL,2014-01-22,34,33,22,@,TOR,L 85-93,240,22,5,1,21,24,20,11,1,13,19,240,34,73,0.466,27,53,0.509,7,20,0.35,10,14,0.714,85,32,76,0.421,25,53,0.472,7,23,0.304,22,32,0.688,93,240,7,26,33,9,31,40
45,DAL,2014-01-24,34,43,22,@,BRK,L 106-107,240,22,6,0,15,21,24,6,5,15,29,240,34,78,0.436,24,58,0.414,10,20,0.5,28,33,0.848,106,37,73,0.507,27,46,0.587,10,27,0.37,23,28,0.821,107,240,15,28,43,5,30,35
46,DAL,2014-01-26,43,39,23,,DET,W 116-106,240,23,6,7,17,19,18,10,0,12,21,240,43,74,0.581,36,53,0.679,7,21,0.333,23,28,0.821,116,43,91,0.473,39,78,0.5,4,13,0.308,16,28,0.571,106,240,7,32,39,17,24,41
47,DAL,2014-01-29,40,41,20,,HOU,L 115-117,240,20,5,4,14,29,24,8,1,17,29,240,40,86,0.465,35,67,0.522,5,19,0.263,30,36,0.833,115,41,74,0.554,32,53,0.604,9,21,0.429,26,36,0.722,117,240,13,28,41,10,32,42
48,DAL,2014-01-31,38,37,21,,SAC,W 107-103,240,21,10,2,4,18,20,4,6,14,26,240,38,80,0.475,36,61,0.59,2,19,0.105,29,36,0.806,107,38,75,0.507,31,54,0.574,7,21,0.333,20,23,0.87,103,240,12,25,37,10,29,39
49,DAL,2014-02-03,44,45,30,,CLE,W 124-107,240,30,4,5,13,23,21,9,4,9,24,240,44,80,0.55,32,54,0.593,12,26,0.462,24,26,0.923,124,37,80,0.463,29,56,0.518,8,24,0.333,25,33,0.758,107,240,10,35,45,10,21,31
50,DAL,2014-02-05,42,35,24,@,MEM,W 110-96,240,24,7,3,13,20,24,7,6,17,23,240,42,78,0.538,34,60,0.567,8,18,0.444,18,25,0.72,110,37,69,0.536,31,53,0.585,6,16,0.375,16,22,0.727,96,240,11,24,35,8,24,32
51,DAL,2014-02-07,38,48,24,,UTA,W 103-81,240,24,10,2,9,20,22,7,4,15,20,240,38,81,0.469,28,63,0.444,10,18,0.556,17,22,0.773,103,31,76,0.408,19,41,0.463,12,35,0.343,7,14,0.5,81,240,11,37,48,6,31,37
52,DAL,2014-02-09,37,48,21,@,BOS,W 102-91,240,21,6,4,9,12,27,5,3,10,19,240,37,82,0.451,27,59,0.458,10,23,0.435,18,20,0.9,102,33,92,0.359,22,65,0.338,11,27,0.407,14,15,0.933,91,240,10,38,48,11,32,43
53,DAL,2014-02-11,37,33,20,@,CHA,L 89-114,240,20,5,4,8,15,42,3,7,8,15,240,37,82,0.451,32,68,0.471,5,14,0.357,10,12,0.833,89,45,82,0.549,33,58,0.569,12,24,0.5,12,15,0.8,114,240,7,26,33,6,32,38
54,DAL,2014-02-12,30,47,21,@,IND,W 81-73,240,21,7,10,13,19,18,5,6,16,22,240,30,84,0.357,25,65,0.385,5,19,0.263,16,21,0.762,81,27,84,0.321,20,60,0.333,7,24,0.292,12,14,0.857,73,240,10,37,47,10,37,47
55,DAL,2014-02-18,34,50,20,,MIA,L 106-117,240,20,6,1,16,16,29,11,5,12,23,240,34,85,0.4,25,58,0.431,9,27,0.333,29,32,0.906,106,44,77,0.571,34,51,0.667,10,26,0.385,19,24,0.792,117,240,21,29,50,7,21,28
56,DAL,2014-02-21,48,48,39,@,PHI,W 124-112,240,39,9,7,23,24,22,15,0,15,21,240,48,77,0.623,39,54,0.722,9,23,0.391,19,25,0.76,124,42,94,0.447,37,69,0.536,5,25,0.2,23,32,0.719,112,240,8,40,48,14,20,34
57,DAL,2014-02-22,44,50,31,@,DET,W 113-102,240,31,8,6,14,19,21,7,6,10,19,240,44,90,0.489,36,67,0.537,8,23,0.348,17,22,0.773,113,40,82,0.488,38,71,0.535,2,11,0.182,20,30,0.667,102,240,16,34,50,9,30,39
58,DAL,2014-02-24,41,34,27,@,NYK,W 110-108,240,27,5,3,10,19,23,3,3,19,24,240,41,86,0.477,26,50,0.52,15,36,0.417,13,16,0.813,110,40,76,0.526,26,43,0.605,14,33,0.424,14,16,0.875,108,240,11,23,34,11,30,41
59,DAL,2014-02-26,41,34,28,,NOP,W 108-89,240,28,15,4,9,14,22,4,3,19,14,240,41,79,0.519,31,57,0.544,10,22,0.455,16,17,0.941,108,36,71,0.507,27,51,0.529,9,20,0.45,8,19,0.421,89,240,4,30,34,10,30,40
60,DAL,2014-02-28,34,37,17,,CHI,L 91-100,240,17,12,5,13,20,19,6,2,20,19,240,34,85,0.4,23,54,0.426,11,31,0.355,12,17,0.706,91,36,71,0.507,27,52,0.519,9,19,0.474,19,28,0.679,100,240,13,24,37,9,37,46
61,DAL,2014-03-02,45,43,24,@,SAS,L 106-112,240,24,10,5,7,23,28,5,6,13,14,240,45,97,0.464,38,79,0.481,7,18,0.389,9,14,0.643,106,39,84,0.464,29,57,0.509,10,27,0.37,24,28,0.857,112,240,14,29,43,11,35,46
62,DAL,2014-03-05,46,33,24,@,DEN,L 110-115,240,24,6,4,15,27,27,12,6,14,16,240,46,87,0.529,37,67,0.552,9,20,0.45,9,9,1,110,37,79,0.468,26,55,0.473,11,24,0.458,30,36,0.833,115,240,8,25,33,16,27,43
63,DAL,2014-03-07,37,38,17,,POR,W 103-98,240,17,10,4,9,22,17,5,6,19,29,240,37,79,0.468,33,66,0.5,4,13,0.308,25,34,0.735,103,38,83,0.458,31,57,0.544,7,26,0.269,15,21,0.714,98,240,9,29,38,14,35,49
64,DAL,2014-03-09,36,42,23,,IND,W 105-94,240,23,10,2,10,23,14,5,2,20,27,240,36,81,0.444,28,61,0.459,8,20,0.4,25,31,0.806,105,32,67,0.478,25,51,0.49,7,16,0.438,23,29,0.793,94,240,15,27,42,10,31,41
65,DAL,2014-03-11,30,40,18,@,GSW,L 85-108,240,18,10,3,17,16,26,7,6,19,24,240,30,82,0.366,25,64,0.391,5,18,0.278,20,31,0.645,85,41,80,0.513,29,55,0.527,12,25,0.48,14,17,0.824,108,240,11,29,40,8,38,46
66,DAL,2014-03-12,42,39,26,@,UTA,W 108-101,240,26,2,2,13,23,23,6,2,11,18,240,42,79,0.532,29,58,0.5,13,21,0.619,11,12,0.917,108,40,85,0.471,35,59,0.593,5,26,0.192,16,21,0.762,101,240,5,34,39,11,29,40
67,DAL,2014-03-16,40,42,26,@,OKC,W 109-86,240,26,9,4,18,17,17,5,4,14,21,240,40,75,0.533,27,51,0.529,13,24,0.542,16,20,0.8,109,29,79,0.367,20,50,0.4,9,29,0.31,19,27,0.704,86,240,8,34,42,10,23,33
68,DAL,2014-03-17,33,36,20,,BOS,W 94-89,240,20,7,4,13,17,20,8,1,16,19,240,33,78,0.423,24,51,0.471,9,27,0.333,19,21,0.905,94,34,93,0.366,25,71,0.352,9,22,0.409,12,14,0.857,89,240,6,30,36,21,36,57
69,DAL,2014-03-19,47,51,26,,MIN,L 122-123 (OT),265,26,9,4,16,25,25,8,4,13,18,265,47,95,0.495,38,68,0.559,9,27,0.333,19,25,0.76,122,44,92,0.478,34,63,0.54,10,29,0.345,25,31,0.806,123,265,10,41,51,8,38,46
70,DAL,2014-03-21,48,48,28,,DEN,W 122-106,240,28,11,5,16,18,24,8,4,16,19,240,48,89,0.539,36,67,0.537,12,22,0.545,14,17,0.824,122,40,81,0.494,27,51,0.529,13,30,0.433,13,21,0.619,106,240,15,33,48,10,25,35
71,DAL,2014-03-23,35,52,21,,BRK,L 104-107 (OT),265,21,2,9,13,25,17,8,2,13,29,265,35,91,0.385,25,60,0.417,10,31,0.323,24,31,0.774,104,34,84,0.405,23,54,0.426,11,30,0.367,28,33,0.848,107,265,18,34,52,14,33,47
72,DAL,2014-03-25,45,48,27,,OKC,W 128-119 (OT),265,27,14,4,20,22,27,9,2,21,30,265,45,90,0.5,30,52,0.577,15,38,0.395,23,28,0.821,128,46,93,0.495,34,60,0.567,12,33,0.364,15,19,0.789,119,265,12,36,48,10,28,38
73,DAL,2014-03-27,37,43,21,,LAC,L 103-109,240,21,12,4,17,21,22,10,3,19,24,240,37,79,0.468,27,59,0.458,10,20,0.5,19,27,0.704,103,38,82,0.463,27,56,0.482,11,26,0.423,22,25,0.88,109,240,11,32,43,13,28,41
74,DAL,2014-03-29,34,35,28,,SAC,W 103-100,240,28,6,7,12,18,17,10,2,18,29,240,34,70,0.486,27,47,0.574,7,23,0.304,28,35,0.8,103,42,81,0.519,39,71,0.549,3,10,0.3,13,19,0.684,100,240,6,29,35,14,33,47
75,DAL,2014-04-01,47,43,27,,GSW,L 120-122 (OT),265,27,7,5,8,12,33,6,3,12,16,265,47,96,0.49,33,66,0.5,14,30,0.467,12,16,0.75,120,52,91,0.571,37,60,0.617,15,31,0.484,3,6,0.5,122,265,15,28,43,10,34,44
76,DAL,2014-04-03,41,46,24,@,LAC,W 113-107,240,24,4,9,11,21,26,7,4,6,20,240,41,82,0.5,27,53,0.509,14,29,0.483,17,20,0.85,113,39,91,0.429,33,64,0.516,6,27,0.222,23,29,0.793,107,240,8,38,46,12,29,41
77,DAL,2014-04-04,44,52,28,@,LAL,W 107-95,240,28,8,4,16,17,26,10,5,15,14,240,44,92,0.478,39,71,0.549,5,21,0.238,14,15,0.933,107,35,83,0.422,28,55,0.509,7,28,0.25,18,24,0.75,95,240,15,37,52,10,28,38
78,DAL,2014-04-06,36,45,23,@,SAC,W 93-91,240,23,7,5,10,16,21,6,3,13,17,240,36,89,0.404,23,58,0.397,13,31,0.419,8,14,0.571,93,36,76,0.474,31,58,0.534,5,18,0.278,14,20,0.7,91,240,16,29,45,6,34,40
79,DAL,2014-04-08,40,36,24,@,UTA,W 95-83,240,24,3,5,9,12,16,7,3,9,15,240,40,72,0.556,31,49,0.633,9,23,0.391,6,11,0.545,95,36,87,0.414,32,63,0.508,4,24,0.167,7,13,0.538,83,240,6,30,36,23,24,47
80,DAL,2014-04-10,39,42,16,,SAS,L 100-109,240,16,5,5,10,17,22,9,1,12,22,240,39,83,0.47,34,71,0.479,5,12,0.417,17,21,0.81,100,38,88,0.432,22,54,0.407,16,34,0.471,17,22,0.773,109,240,8,34,42,15,33,48
81,DAL,2014-04-12,39,42,21,,PHO,W 101-98,240,21,11,5,19,18,14,16,4,18,18,240,39,79,0.494,28,55,0.509,11,24,0.458,12,15,0.8,101,36,78,0.462,28,61,0.459,8,17,0.471,18,23,0.783,98,240,9,33,42,12,29,41
82,DAL,2014-04-16,44,39,22,@,MEM,L 105-106 (OT),265,22,11,4,13,23,25,7,1,17,16,265,44,92,0.478,36,62,0.581,8,30,0.267,9,11,0.818,105,43,88,0.489,38,68,0.559,5,20,0.25,15,25,0.6,106,265,15,24,39,20,28,48
83,DAL,2014-04-20,35,40,15,@,SAS,L 85-90,240,15,5,5,8,19,14,6,3,10,16,240,35,85,0.412,29,67,0.433,6,18,0.333,9,13,0.692,85,35,81,0.432,32,64,0.5,3,17,0.176,17,22,0.773,90,240,9,31,40,8,40,48
84,DAL,2014-04-23,45,35,19,@,SAS,W 113-92,240,19,13,3,7,19,17,1,3,22,19,240,45,92,0.489,37,71,0.521,8,21,0.381,15,16,0.938,113,32,64,0.5,22,44,0.5,10,20,0.5,18,29,0.621,92,240,14,21,35,9,23,32
85,DAL,2014-04-26,42,35,25,,SAS,W 109-108,240,25,4,6,16,19,26,14,4,14,20,240,42,82,0.512,33,59,0.559,9,23,0.391,16,19,0.842,109,44,81,0.543,38,63,0.603,6,18,0.333,14,17,0.824,108,240,10,25,35,10,26,36
86,DAL,2014-04-28,32,49,18,,SAS,L 89-93,240,18,8,3,9,23,16,4,2,14,20,240,32,84,0.381,25,60,0.417,7,24,0.292,18,28,0.643,89,36,80,0.45,31,63,0.492,5,17,0.294,16,22,0.727,93,240,16,33,49,11,38,49
87,DAL,2014-04-30,39,47,18,@,SAS,L 103-109,240,18,2,8,8,21,24,6,5,5,15,240,39,89,0.438,27,61,0.443,12,28,0.429,13,15,0.867,103,41,88,0.466,33,72,0.458,8,16,0.5,19,27,0.704,109,240,9,38,47,12,35,47
