Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
18,BOS,2006-12-08,42,38,24,,PHO,L 111-116,240,24,8,2,11,23,32,6,6,19,18,240,42,98,0.429,33,75,0.44,9,23,0.391,18,24,0.75,111,43,71,0.606,34,51,0.667,9,20,0.45,21,24,0.875,116,240,17,21,38,4,36,40
19,BOS,2006-12-09,31,40,18,@,NJN,W 92-90,240,18,5,3,11,25,22,6,5,14,24,240,31,80,0.388,27,65,0.415,4,15,0.267,26,33,0.788,92,33,78,0.423,27,55,0.491,6,23,0.261,18,26,0.692,90,240,13,27,40,15,38,53
20,BOS,2006-12-11,37,41,17,@,NYK,W 97-90,240,17,9,7,19,27,17,6,4,13,19,240,37,77,0.481,31,60,0.517,6,17,0.353,17,20,0.85,97,35,90,0.389,32,74,0.432,3,16,0.188,17,32,0.531,90,240,7,34,41,23,30,53
21,BOS,2006-12-13,37,42,25,@,PHI,W 101-81,240,25,8,5,12,25,13,8,4,15,24,240,37,71,0.521,31,55,0.564,6,16,0.375,21,34,0.618,101,29,73,0.397,29,68,0.426,0,5,0,23,34,0.676,81,240,6,36,42,10,36,46
22,BOS,2006-12-15,42,37,33,,DEN,W 119-114,240,33,5,1,16,20,26,7,4,7,24,240,42,75,0.56,32,50,0.64,10,25,0.4,25,30,0.833,119,43,88,0.489,37,70,0.529,6,18,0.333,22,31,0.71,114,240,6,31,37,11,25,36
23,BOS,2006-12-16,37,43,18,@,CHA,W 106-100,240,18,7,6,12,22,22,5,15,16,21,240,37,82,0.451,32,71,0.451,5,11,0.455,27,30,0.9,106,37,87,0.425,32,67,0.478,5,20,0.25,21,27,0.778,100,240,12,31,43,16,27,43
24,BOS,2006-12-20,34,40,17,,GSW,L 95-96,240,17,8,8,20,23,18,11,2,19,22,240,34,72,0.472,28,51,0.549,6,21,0.286,21,27,0.778,95,36,83,0.434,32,67,0.478,4,16,0.25,20,25,0.8,96,240,11,29,40,14,25,39
25,BOS,2006-12-22,29,36,16,,PHI,L 83-98,240,16,3,2,15,18,28,6,6,9,20,240,29,72,0.403,24,59,0.407,5,13,0.385,20,23,0.87,83,41,76,0.539,38,68,0.559,3,8,0.375,13,20,0.65,98,240,11,25,36,7,27,34
26,BOS,2006-12-26,42,48,21,@,DEN,L 105-116,240,21,10,12,16,32,25,10,5,14,17,240,42,93,0.452,38,80,0.475,4,13,0.308,17,27,0.63,105,40,90,0.444,33,77,0.429,7,13,0.538,29,43,0.674,116,240,18,30,48,20,33,53
27,BOS,2006-12-27,23,42,14,@,LAC,L 77-100,240,14,6,2,17,29,23,11,11,10,29,240,23,72,0.319,16,58,0.276,7,14,0.5,24,33,0.727,77,36,71,0.507,33,64,0.516,3,7,0.429,25,35,0.714,100,240,13,29,42,12,33,45
28,BOS,2006-12-29,36,44,21,@,GSW,L 100-110,240,21,5,5,18,25,28,8,9,13,24,240,36,82,0.439,31,67,0.463,5,15,0.333,23,30,0.767,100,38,83,0.458,31,60,0.517,7,23,0.304,27,35,0.771,110,240,18,26,44,16,26,42
29,BOS,2006-12-31,37,39,13,@,SEA,L 95-101,240,13,14,6,17,19,22,9,4,19,21,240,37,88,0.42,33,71,0.465,4,17,0.235,17,21,0.81,95,40,74,0.541,36,65,0.554,4,9,0.444,17,18,0.944,101,240,13,26,39,5,32,37
30,BOS,2007-01-01,32,42,13,@,POR,W 89-81,240,13,6,1,16,22,16,9,1,16,23,240,32,73,0.438,30,69,0.435,2,4,0.5,23,27,0.852,89,28,72,0.389,23,55,0.418,5,17,0.294,20,25,0.8,81,240,10,32,42,9,29,38
31,BOS,2007-01-03,40,39,20,,CLE,L 104-107,240,20,6,3,15,23,21,10,4,14,16,240,40,81,0.494,35,62,0.565,5,19,0.263,19,23,0.826,104,38,79,0.481,33,66,0.5,5,13,0.385,26,35,0.743,107,240,8,31,39,11,29,40
32,BOS,2007-01-05,46,32,25,@,MEM,W 128-119,240,25,9,4,15,26,32,4,9,19,23,240,46,80,0.575,37,65,0.569,9,15,0.6,27,39,0.692,128,45,80,0.563,39,60,0.65,6,20,0.3,23,29,0.793,119,240,10,22,32,7,26,33
33,BOS,2007-01-07,23,31,9,@,ORL,L 79-87,240,9,10,6,17,31,15,9,7,21,26,240,23,73,0.315,19,55,0.345,4,18,0.222,29,34,0.853,79,27,72,0.375,26,67,0.388,1,5,0.2,32,45,0.711,87,240,6,25,31,13,38,51
34,BOS,2007-01-10,29,40,17,,IND,L 84-97,240,17,9,3,19,19,23,7,6,15,19,240,29,70,0.414,28,59,0.475,1,11,0.091,25,33,0.758,84,36,83,0.434,30,66,0.455,6,17,0.353,19,23,0.826,97,240,9,31,40,14,29,43
35,BOS,2007-01-12,31,44,18,,TOR,L 86-95,240,18,10,2,21,26,19,8,6,13,17,240,31,77,0.403,25,59,0.424,6,18,0.333,18,27,0.667,86,32,71,0.451,27,60,0.45,5,11,0.455,26,32,0.813,95,240,12,32,44,5,32,37
36,BOS,2007-01-13,29,47,14,@,DET,L 73-81,240,14,5,8,15,16,17,9,9,9,13,240,29,81,0.358,26,69,0.377,3,12,0.25,12,14,0.857,73,29,85,0.341,23,69,0.333,6,16,0.375,17,26,0.654,81,240,12,35,47,14,33,47
37,BOS,2007-01-15,34,38,16,@,ATL,L 96-100,240,16,7,6,20,23,23,11,9,16,18,240,34,75,0.453,25,58,0.431,9,17,0.529,19,23,0.826,96,39,79,0.494,36,68,0.529,3,11,0.273,19,25,0.76,100,240,12,26,38,15,24,39
38,BOS,2007-01-19,37,41,22,,SAC,L 91-96,240,22,5,6,14,23,22,8,2,8,14,240,37,77,0.481,32,67,0.478,5,10,0.5,12,14,0.857,91,38,77,0.494,36,67,0.537,2,10,0.2,18,25,0.72,96,240,11,30,41,9,26,35
39,BOS,2007-01-20,41,42,27,@,WAS,L 110-115 (OT),265,27,6,7,18,23,31,7,9,12,22,265,41,87,0.471,35,73,0.479,6,14,0.429,22,25,0.88,110,45,94,0.479,37,73,0.507,8,21,0.381,17,24,0.708,115,265,14,28,42,11,26,37
40,BOS,2007-01-22,36,35,15,,SAS,L 89-93,240,15,8,3,12,20,22,7,6,18,19,240,36,82,0.439,33,75,0.44,3,7,0.429,14,15,0.933,89,36,74,0.486,31,54,0.574,5,20,0.25,16,19,0.842,93,240,12,23,35,7,33,40
41,BOS,2007-01-24,25,48,13,,ATL,L 76-82,240,13,4,10,13,23,16,4,7,10,21,240,25,79,0.316,22,64,0.344,3,15,0.2,23,30,0.767,76,30,83,0.361,28,71,0.394,2,12,0.167,20,28,0.714,82,240,13,35,48,15,35,50
42,BOS,2007-01-26,37,41,24,@,TOR,L 90-96,240,24,3,4,18,29,27,8,7,8,12,240,37,77,0.481,30,59,0.508,7,18,0.389,9,14,0.643,90,31,75,0.413,18,46,0.391,13,29,0.448,21,29,0.724,96,240,9,32,41,10,26,36
43,BOS,2007-01-28,32,38,22,,WAS,L 91-105,240,22,10,4,18,21,25,11,4,15,18,240,32,82,0.39,28,69,0.406,4,13,0.308,23,28,0.821,91,41,87,0.471,35,68,0.515,6,19,0.316,17,23,0.739,105,240,12,26,38,19,31,50
44,BOS,2007-01-30,37,40,15,@,IND,L 96-103,240,15,11,1,20,40,20,7,5,18,23,240,37,80,0.463,34,72,0.472,3,8,0.375,19,31,0.613,96,37,69,0.536,37,62,0.597,0,7,0,29,46,0.63,103,240,13,27,40,10,30,40
45,BOS,2007-01-31,36,38,25,,LAL,L 98-111,240,25,5,5,8,20,22,4,3,10,21,240,36,80,0.45,30,67,0.448,6,13,0.462,20,26,0.769,98,39,79,0.494,27,53,0.509,12,26,0.462,21,27,0.778,111,240,10,28,38,7,36,43
46,BOS,2007-02-02,35,38,22,,LAC,L 89-100,240,22,5,3,15,24,19,8,5,9,18,240,35,72,0.486,28,61,0.459,7,11,0.636,12,20,0.6,89,34,75,0.453,30,61,0.492,4,14,0.286,28,32,0.875,100,240,8,30,38,10,31,41
47,BOS,2007-02-06,42,26,29,@,DET,L 102-109,240,29,7,5,10,16,32,7,3,12,12,240,42,75,0.56,36,64,0.563,6,11,0.545,12,16,0.75,102,44,76,0.579,37,62,0.597,7,14,0.5,14,17,0.824,109,240,8,18,26,12,22,34
48,BOS,2007-02-07,31,48,22,,MIA,L 79-91,240,22,4,4,11,22,21,5,9,16,15,240,31,97,0.32,24,78,0.308,7,19,0.368,10,12,0.833,79,34,66,0.515,28,49,0.571,6,17,0.353,17,23,0.739,91,240,18,30,48,2,40,42
49,BOS,2007-02-09,27,40,14,,NJN,L 78-92,240,14,11,4,15,20,23,8,5,18,19,240,27,78,0.346,22,62,0.355,5,16,0.313,19,26,0.731,78,32,71,0.451,24,46,0.522,8,25,0.32,20,24,0.833,92,240,10,30,40,7,38,45
50,BOS,2007-02-11,35,36,23,@,MIN,L 107-109,240,23,10,3,16,23,30,5,3,15,25,240,35,65,0.538,29,52,0.558,6,13,0.462,31,37,0.838,107,42,84,0.5,37,69,0.536,5,15,0.333,20,26,0.769,109,240,7,29,36,12,25,37
51,BOS,2007-02-14,45,29,26,,MIL,W 117-97,240,26,11,5,9,18,23,4,3,17,18,240,45,82,0.549,30,59,0.508,15,23,0.652,12,15,0.8,117,39,76,0.513,32,65,0.492,7,11,0.636,12,21,0.571,97,240,7,22,29,17,26,43
52,BOS,2007-02-20,37,44,24,@,SAC,L 101-104,240,24,6,2,19,33,18,8,5,15,27,240,37,74,0.5,27,57,0.474,10,17,0.588,17,31,0.548,101,31,66,0.47,25,50,0.5,6,16,0.375,36,48,0.75,104,240,10,34,44,5,28,33
53,BOS,2007-02-21,38,43,16,@,PHO,L 108-118,240,16,5,4,9,21,28,3,6,14,18,240,38,88,0.432,29,71,0.408,9,17,0.529,23,26,0.885,108,41,83,0.494,30,61,0.492,11,22,0.5,25,28,0.893,118,240,14,29,43,12,34,46
54,BOS,2007-02-23,32,37,22,@,LAL,L 96-122,240,22,8,4,18,19,32,11,6,15,24,240,32,76,0.421,27,64,0.422,5,12,0.417,27,33,0.818,96,45,83,0.542,33,58,0.569,12,25,0.48,20,23,0.87,122,240,11,26,37,9,29,38
55,BOS,2007-02-24,31,36,18,@,UTA,L 87-105,240,18,6,9,23,27,30,15,4,16,23,240,31,73,0.425,25,56,0.446,6,17,0.353,19,22,0.864,87,41,80,0.513,37,69,0.536,4,11,0.364,19,28,0.679,105,240,12,24,36,15,27,42
56,BOS,2007-02-26,27,53,14,@,HOU,W 77-72,240,14,5,6,18,27,15,8,2,17,23,240,27,79,0.342,24,63,0.381,3,16,0.188,20,32,0.625,77,25,78,0.321,24,56,0.429,1,22,0.045,21,29,0.724,72,240,13,40,53,14,34,48
57,BOS,2007-02-28,34,38,28,,NYK,W 102-94,240,28,6,5,14,22,22,6,2,14,22,240,34,67,0.507,24,48,0.5,10,19,0.526,24,32,0.75,102,35,71,0.493,26,53,0.491,9,18,0.5,15,26,0.577,94,240,7,31,38,6,29,35
58,BOS,2007-03-03,35,53,14,@,NJN,W 96-88 (OT),265,14,11,4,10,29,20,2,14,21,28,265,35,102,0.343,33,86,0.384,2,16,0.125,24,32,0.75,96,32,69,0.464,29,56,0.518,3,13,0.231,21,33,0.636,88,265,18,35,53,3,45,48
59,BOS,2007-03-04,40,57,27,,MIN,W 124-117 (2OT),290,27,6,2,18,22,32,9,4,13,34,290,40,88,0.455,33,71,0.465,7,17,0.412,37,46,0.804,124,44,88,0.5,35,67,0.522,9,21,0.429,20,23,0.87,117,290,23,34,57,6,21,27
60,BOS,2007-03-07,28,39,17,,HOU,L 80-111,240,17,10,3,20,16,31,12,6,18,25,240,28,78,0.359,27,69,0.391,1,9,0.111,23,32,0.719,80,40,78,0.513,25,50,0.5,15,28,0.536,16,24,0.667,111,240,17,22,39,15,28,43
61,BOS,2007-03-09,45,37,25,,SEA,W 118-103,240,25,5,5,15,21,16,10,1,15,21,240,45,76,0.592,38,55,0.691,7,21,0.333,21,29,0.724,118,40,83,0.482,32,62,0.516,8,21,0.381,15,19,0.789,103,240,12,25,37,15,22,37
62,BOS,2007-03-11,29,39,17,,CHI,L 78-94,240,17,8,5,17,19,25,8,5,16,18,240,29,75,0.387,25,61,0.41,4,14,0.286,16,23,0.696,78,38,74,0.514,31,62,0.5,7,12,0.583,11,22,0.5,94,240,11,28,39,10,33,43
63,BOS,2007-03-13,35,32,20,@,CHI,L 87-95,240,20,8,6,14,28,23,5,5,13,16,240,35,73,0.479,29,53,0.547,6,20,0.3,11,21,0.524,87,36,78,0.462,35,76,0.461,1,2,0.5,22,38,0.579,95,240,6,26,32,14,32,46
64,BOS,2007-03-14,41,44,27,,ATL,W 109-88,240,27,11,5,17,32,14,10,3,20,26,240,41,81,0.506,35,66,0.53,6,15,0.4,21,28,0.75,109,24,63,0.381,20,55,0.364,4,8,0.5,36,44,0.818,88,240,11,33,44,6,28,34
65,BOS,2007-03-16,36,36,28,@,DAL,L 101-106,240,28,9,2,13,24,17,3,9,13,18,240,36,78,0.462,26,58,0.448,10,20,0.5,19,22,0.864,101,37,73,0.507,35,63,0.556,2,10,0.2,30,33,0.909,106,240,12,24,36,8,31,39
66,BOS,2007-03-17,34,46,15,@,SAS,W 91-85,240,15,5,6,16,24,20,6,12,12,22,240,34,77,0.442,30,62,0.484,4,15,0.267,19,25,0.76,91,28,75,0.373,27,58,0.466,1,17,0.059,28,34,0.824,85,240,10,36,46,9,30,39
67,BOS,2007-03-19,36,39,16,@,NOK,L 88-106,240,16,9,5,19,21,19,8,5,16,18,240,36,82,0.439,28,67,0.418,8,15,0.533,8,11,0.727,88,40,76,0.526,30,59,0.508,10,17,0.588,16,24,0.667,106,240,11,28,39,8,29,37
68,BOS,2007-03-21,30,51,20,,CHA,L 84-92,240,20,9,7,20,20,22,10,2,15,20,240,30,76,0.395,28,65,0.431,2,11,0.182,22,27,0.815,84,35,79,0.443,28,58,0.483,7,21,0.333,15,19,0.789,92,240,15,36,51,8,28,36
69,BOS,2007-03-23,28,34,16,,DAL,L 95-109,240,16,7,3,8,17,28,5,8,9,25,240,28,77,0.364,22,65,0.338,6,12,0.5,33,40,0.825,95,44,78,0.564,37,65,0.569,7,13,0.538,14,17,0.824,109,240,13,21,34,7,34,41
70,BOS,2007-03-26,34,45,23,,TOR,W 95-87,240,23,6,4,17,25,16,5,4,19,22,240,34,79,0.43,31,64,0.484,3,15,0.2,24,27,0.889,95,31,77,0.403,25,60,0.417,6,17,0.353,19,23,0.826,87,240,11,34,45,7,28,35
71,BOS,2007-03-28,40,46,19,,ORL,W 105-96 (2OT),290,19,8,8,14,30,19,5,8,20,22,290,40,92,0.435,38,80,0.475,2,12,0.167,23,28,0.821,105,35,84,0.417,32,73,0.438,3,11,0.273,23,37,0.622,96,290,12,34,46,12,33,45
72,BOS,2007-03-30,30,41,17,@,PHI,L 82-88,240,17,10,3,24,26,23,7,4,24,20,240,30,71,0.423,27,57,0.474,3,14,0.214,19,23,0.826,82,29,68,0.426,23,60,0.383,6,8,0.75,24,36,0.667,88,240,11,30,41,11,29,40
73,BOS,2007-04-01,37,40,22,,CLE,W 98-96,240,22,8,7,17,18,25,8,4,12,23,240,37,77,0.481,35,71,0.493,2,6,0.333,22,27,0.815,98,36,84,0.429,36,76,0.474,0,8,0,24,25,0.96,96,240,8,32,40,8,30,38
74,BOS,2007-04-04,34,45,20,@,MIL,L 89-98,240,20,5,3,15,22,18,8,6,13,22,240,34,91,0.374,30,75,0.4,4,16,0.25,17,22,0.773,89,38,79,0.481,31,62,0.5,7,17,0.412,15,23,0.652,98,240,16,29,45,12,34,46
75,BOS,2007-04-06,34,43,19,,MIA,L 85-88,240,19,5,5,7,24,24,3,4,10,15,240,34,80,0.425,26,59,0.441,8,21,0.381,9,18,0.5,85,36,77,0.468,29,56,0.518,7,21,0.333,9,17,0.529,88,240,10,33,43,10,34,44
76,BOS,2007-04-07,39,36,14,@,IND,L 98-105,240,14,12,1,17,32,23,9,3,26,21,240,39,87,0.448,33,66,0.5,6,21,0.286,14,23,0.609,98,37,68,0.544,32,57,0.561,5,11,0.455,26,29,0.897,105,240,11,25,36,6,36,42
77,BOS,2007-04-10,36,27,18,@,ATL,L 96-104,240,18,7,2,11,22,21,6,5,17,17,240,36,78,0.462,28,62,0.452,8,16,0.5,16,20,0.8,96,41,68,0.603,38,62,0.613,3,6,0.5,19,24,0.792,104,240,11,16,27,10,29,39
78,BOS,2007-04-11,34,27,20,,PHI,L 94-102,240,20,5,3,14,29,21,5,0,15,15,240,34,74,0.459,26,50,0.52,8,24,0.333,18,19,0.947,94,41,73,0.562,41,68,0.603,0,5,0,20,27,0.741,102,240,11,16,27,13,21,34
79,BOS,2007-04-13,41,41,22,,MIL,L 102-104,240,22,6,3,18,23,22,12,6,14,19,240,41,88,0.466,35,68,0.515,6,20,0.3,14,17,0.824,102,36,68,0.529,29,50,0.58,7,18,0.389,25,31,0.806,104,240,15,26,41,5,28,33
80,BOS,2007-04-15,35,31,15,@,ORL,L 86-88,240,15,12,5,15,30,13,6,11,22,21,240,35,78,0.449,33,67,0.493,2,11,0.182,14,20,0.7,86,28,63,0.444,23,52,0.442,5,11,0.455,27,40,0.675,88,240,9,22,31,11,29,40
81,BOS,2007-04-16,31,43,19,@,MIA,W 91-89,240,19,7,5,15,22,23,7,4,14,21,240,31,70,0.443,25,47,0.532,6,23,0.261,23,26,0.885,91,32,72,0.444,21,51,0.412,11,21,0.524,14,18,0.778,89,240,9,34,43,7,23,30
82,BOS,2007-04-18,34,42,20,,DET,L 89-91,240,20,9,2,18,15,20,9,7,16,18,240,34,79,0.43,28,65,0.431,6,14,0.429,15,20,0.75,89,38,81,0.469,35,65,0.538,3,16,0.188,12,18,0.667,91,240,16,26,42,13,31,44
1,NJN,2006-11-01,40,52,28,,TOR,W 102-92,240,28,2,5,23,26,21,8,5,15,27,240,40,78,0.513,37,60,0.617,3,18,0.167,19,24,0.792,102,37,94,0.394,33,74,0.446,4,20,0.2,14,20,0.7,92,240,9,43,52,7,31,38
2,NJN,2006-11-03,30,40,12,@,MIA,L 85-91,240,12,5,2,16,21,17,6,6,17,22,240,30,77,0.39,24,57,0.421,6,20,0.3,19,22,0.864,85,35,76,0.461,30,60,0.5,5,16,0.313,16,23,0.696,91,240,8,32,40,9,37,46
3,NJN,2006-11-08,29,31,15,,UTA,W 96-89,240,15,4,1,11,22,22,5,3,16,30,240,29,69,0.42,22,50,0.44,7,19,0.368,31,40,0.775,96,33,78,0.423,30,63,0.476,3,15,0.2,20,27,0.741,89,240,7,24,31,13,35,48
4,NJN,2006-11-10,36,37,23,,MIA,L 106-113,240,23,2,3,16,28,25,8,4,9,27,240,36,75,0.48,27,51,0.529,9,24,0.375,25,35,0.714,106,40,83,0.482,33,63,0.524,7,20,0.35,26,34,0.765,113,240,4,33,37,6,36,42
5,NJN,2006-11-12,40,43,28,@,WAS,W 105-93 (OT),265,28,7,7,12,24,18,5,7,10,22,265,40,82,0.488,31,62,0.5,9,20,0.45,16,21,0.762,105,33,94,0.351,26,67,0.388,7,27,0.259,20,27,0.741,93,265,2,41,43,15,39,54
6,NJN,2006-11-13,41,34,27,,SEA,L 113-119,240,27,4,1,10,22,23,5,3,10,22,240,41,81,0.506,33,62,0.532,8,19,0.421,23,27,0.852,113,44,91,0.484,37,68,0.544,7,23,0.304,24,29,0.828,119,240,10,24,34,20,26,46
7,NJN,2006-11-15,37,45,28,,MIL,W 100-87,240,28,7,2,23,24,17,11,0,20,23,240,37,67,0.552,31,52,0.596,6,15,0.4,20,26,0.769,100,31,76,0.408,24,51,0.471,7,25,0.28,18,22,0.818,87,240,8,37,45,7,23,30
8,NJN,2006-11-17,34,43,20,@,IND,W 100-91,240,20,8,4,15,19,21,9,6,15,23,240,34,75,0.453,28,62,0.452,6,13,0.462,26,30,0.867,100,38,87,0.437,32,66,0.485,6,21,0.286,9,15,0.6,91,240,10,33,43,12,30,42
9,NJN,2006-11-18,23,43,17,,POR,L 68-86,240,17,2,2,13,22,22,10,4,9,26,240,23,69,0.333,21,57,0.368,2,12,0.167,20,32,0.625,68,31,66,0.47,27,52,0.519,4,14,0.286,20,23,0.87,86,240,14,29,43,5,36,41
10,NJN,2006-11-20,33,44,21,@,SEA,L 87-99,240,21,5,3,22,27,20,9,4,15,24,240,33,72,0.458,29,56,0.518,4,16,0.25,17,23,0.739,87,32,75,0.427,22,51,0.431,10,24,0.417,25,34,0.735,99,240,10,34,44,10,23,33
11,NJN,2006-11-22,41,37,26,@,POR,L 97-100,240,26,2,4,9,21,18,2,3,5,21,240,41,76,0.539,37,60,0.617,4,16,0.25,11,15,0.733,97,37,78,0.474,32,63,0.508,5,15,0.333,21,28,0.75,100,240,10,27,37,13,19,32
12,NJN,2006-11-24,39,49,13,@,PHO,L 93-99,240,13,7,5,20,26,23,9,11,17,23,240,39,89,0.438,39,78,0.5,0,11,0,15,24,0.625,93,36,74,0.486,29,53,0.547,7,21,0.333,20,27,0.741,99,240,19,30,49,8,29,37
13,NJN,2006-11-26,35,42,24,@,LAL,L 93-99,240,24,6,6,16,21,30,6,9,14,21,240,35,72,0.486,31,61,0.508,4,11,0.364,19,30,0.633,93,37,82,0.451,25,57,0.439,12,25,0.48,13,20,0.65,99,240,9,33,42,11,28,39
14,NJN,2006-11-28,28,38,17,,CHA,L 92-96,240,17,7,5,14,20,23,8,6,11,29,240,28,69,0.406,25,54,0.463,3,15,0.2,33,46,0.717,92,38,83,0.458,34,75,0.453,4,8,0.5,16,25,0.64,96,240,7,31,38,8,27,35
15,NJN,2006-11-29,36,40,26,@,BOS,W 106-103,240,26,9,2,11,19,24,7,11,14,20,240,36,75,0.48,32,64,0.5,4,11,0.364,30,33,0.909,106,36,74,0.486,26,55,0.473,10,19,0.526,21,26,0.808,103,240,11,29,40,9,28,37
16,NJN,2006-12-02,42,46,28,,PHI,W 112-107,240,28,3,4,14,23,19,11,5,11,26,240,42,86,0.488,36,70,0.514,6,16,0.375,22,33,0.667,112,38,93,0.409,37,83,0.446,1,10,0.1,30,35,0.857,107,240,14,32,46,18,32,50
17,NJN,2006-12-05,26,47,15,,DAL,L 75-92,240,15,6,2,13,21,21,10,8,12,25,240,26,74,0.351,24,62,0.387,2,12,0.167,21,31,0.677,75,32,78,0.41,26,62,0.419,6,16,0.375,22,24,0.917,92,240,14,33,47,10,33,43
18,NJN,2006-12-07,60,50,37,,PHO,L 157-161 (2OT),290,37,2,3,17,29,43,10,5,12,28,290,60,107,0.561,50,86,0.581,10,21,0.476,27,31,0.871,157,61,117,0.521,44,86,0.512,17,31,0.548,22,27,0.815,161,290,10,40,50,11,28,39
19,NJN,2006-12-09,33,53,22,,BOS,L 90-92,240,22,6,5,14,24,18,5,3,11,25,240,33,78,0.423,27,55,0.491,6,23,0.261,18,26,0.692,90,31,80,0.388,27,65,0.415,4,15,0.267,26,33,0.788,92,240,15,38,53,13,27,40
20,NJN,2006-12-11,40,44,31,,MEM,W 105-92,240,31,10,4,18,21,27,9,3,20,18,240,40,84,0.476,25,54,0.463,15,30,0.5,10,13,0.769,105,33,74,0.446,24,54,0.444,9,20,0.45,17,21,0.81,92,240,12,32,44,10,28,38
21,NJN,2006-12-13,38,40,31,,MIL,W 108-95,240,31,11,2,16,23,26,10,4,18,24,240,38,77,0.494,28,55,0.509,10,22,0.455,22,30,0.733,108,34,72,0.472,29,57,0.509,5,15,0.333,22,34,0.647,95,240,15,25,40,15,19,34
22,NJN,2006-12-15,30,45,12,@,TOR,L 78-90,240,12,5,0,13,17,21,5,4,10,19,240,30,77,0.39,27,59,0.458,3,18,0.167,15,22,0.682,78,37,83,0.446,34,72,0.472,3,11,0.273,13,17,0.765,90,240,11,34,45,11,34,45
23,NJN,2006-12-16,29,39,22,,DET,L 82-90,240,22,5,2,17,27,22,12,8,13,23,240,29,78,0.372,23,57,0.404,6,21,0.286,18,19,0.947,82,33,73,0.452,31,63,0.492,2,10,0.2,22,31,0.71,90,240,14,25,39,10,29,39
24,NJN,2006-12-18,38,58,30,,GSW,W 105-97,240,30,10,1,13,21,23,8,6,17,20,240,38,95,0.4,32,73,0.438,6,22,0.273,23,31,0.742,105,38,84,0.452,28,55,0.509,10,29,0.345,11,19,0.579,97,240,18,40,58,6,35,41
25,NJN,2006-12-20,39,36,24,,CLE,W 113-111,240,24,4,5,18,28,22,9,1,14,28,240,39,68,0.574,32,53,0.604,7,15,0.467,28,37,0.757,113,35,83,0.422,28,67,0.418,7,16,0.438,34,42,0.81,111,240,6,30,36,16,26,42
26,NJN,2006-12-22,35,35,22,,LAL,L 95-99,240,22,5,5,5,17,28,2,4,18,24,240,35,84,0.417,30,65,0.462,5,19,0.263,20,25,0.8,95,34,71,0.479,22,47,0.468,12,24,0.5,19,24,0.792,99,240,10,25,35,7,38,45
27,NJN,2006-12-23,39,42,28,@,MIL,L 104-115,240,28,10,4,12,25,28,7,4,14,19,240,39,93,0.419,29,64,0.453,10,29,0.345,16,20,0.8,104,43,78,0.551,38,58,0.655,5,20,0.25,24,34,0.706,115,240,16,26,42,6,36,42
28,NJN,2006-12-26,30,37,18,@,DET,L 91-92,240,18,5,2,13,24,20,8,4,12,25,240,30,65,0.462,27,56,0.482,3,9,0.333,28,37,0.757,91,30,72,0.417,23,51,0.451,7,21,0.333,25,28,0.893,92,240,5,32,37,8,26,34
29,NJN,2006-12-27,24,32,19,,HOU,L 71-96,240,19,14,3,14,17,23,13,6,24,20,240,24,73,0.329,21,57,0.368,3,16,0.188,20,23,0.87,71,33,74,0.446,21,49,0.429,12,25,0.48,18,21,0.857,96,240,8,24,32,14,40,54
30,NJN,2006-12-29,34,40,22,@,MIA,W 91-81,240,22,7,3,16,21,14,10,10,17,20,240,34,73,0.466,26,52,0.5,8,21,0.381,15,17,0.882,91,32,72,0.444,29,56,0.518,3,16,0.188,14,21,0.667,81,240,11,29,40,13,28,41
31,NJN,2006-12-30,40,36,28,,MIN,W 100-92,240,28,7,1,14,25,26,6,4,15,20,240,40,76,0.526,32,55,0.582,8,21,0.381,12,16,0.75,100,34,69,0.493,31,58,0.534,3,11,0.273,21,25,0.84,92,240,11,25,36,8,22,30
32,NJN,2007-01-05,27,51,21,,CHI,W 91-86,240,21,13,2,19,21,26,8,5,19,35,240,27,74,0.365,21,51,0.412,6,23,0.261,31,44,0.705,91,34,77,0.442,29,60,0.483,5,17,0.294,13,24,0.542,86,240,15,36,51,7,34,41
33,NJN,2007-01-06,35,40,17,@,CLE,L 91-96,240,17,5,6,16,24,21,7,5,11,21,240,35,74,0.473,28,52,0.538,7,22,0.318,14,19,0.737,91,37,83,0.446,32,70,0.457,5,13,0.385,17,26,0.654,96,240,7,33,40,14,29,43
34,NJN,2007-01-09,40,45,27,,TOR,W 101-86,240,27,5,2,14,22,25,6,1,17,17,240,40,80,0.5,32,63,0.508,8,17,0.471,13,18,0.722,101,30,70,0.429,23,50,0.46,7,20,0.35,19,23,0.826,86,240,9,36,45,5,30,35
35,NJN,2007-01-11,29,51,19,@,CHI,W 86-83,240,19,6,4,12,13,17,6,8,12,25,240,29,77,0.377,24,58,0.414,5,19,0.263,23,34,0.676,86,29,77,0.377,20,50,0.4,9,27,0.333,16,18,0.889,83,240,16,35,51,6,35,41
36,NJN,2007-01-13,40,30,26,@,MIN,L 98-109,240,26,13,2,17,27,21,6,3,21,25,240,40,82,0.488,33,66,0.5,7,16,0.438,11,14,0.786,98,37,65,0.569,34,57,0.596,3,8,0.375,32,35,0.914,109,240,11,19,30,8,28,36
